param,mass
0.3360353012637906,0.0024712085723876953
0.3360353014162961,0.002495845158894857
0.33603530157326617,0.002520879109700521
0.33603530173483154,0.0025463104248046875
0.3360353019011266,0.002571741739908854
0.33603530207229,0.002597173055013021
0.3360353022484641,0.00262300173441569
0.33603530242979573,0.0026488304138183594
0.33603530261643577,0.0026750564575195312
0.33603530280853966,0.002701282501220703
0.3360353030062673,0.0027279059092203775
0.3360353032097834,0.0027545293172200522
0.3360353034192574,0.002781550089518229
0.3360353036348637,0.0028085708618164062
0.3360353038567818,0.002835988998413086
0.33603530408519655,0.002863804499308268
0.3360353043202981,0.0028916200002034507
0.33603530456228214,0.002919435501098633
0.33603530481135024,0.002947648366292318
0.33603530506770973,0.0029762585957845054
0.3360353053315741,0.0030052661895751953
0.336035305603163,0.0030342737833658853
0.3360353058827027,0.0030632813771565757
0.33603530617042576,0.003093083699544271
0.3360353064665719,0.0031228860219319663
0.33603530677138765,0.003153085708618164
0.3360353070851268,0.0031836827596028647
0.3360353074080506,0.003214279810587565
0.3360353077404279,0.003245671590169271
0.3360353080825355,0.0032770633697509766
0.3360353084346582,0.003308852513631185
0.3360353087970892,0.003340641657511393
0.3360353091701303,0.003373225529988607
0.3360353095540921,0.0034062067667643228
0.3360353099492943,0.003439188003540039
0.33603531035606593,0.0034729639689127603
0.33603531077474574,0.003506739934285482
0.33603531120568225,0.0035309791564941406
0.3360353116492344,0.0035663445790608725
0.33603531210577137,0.003601710001627604
0.33603531257567343,0.0036378701527913413
0.3360353130593317,0.003674030303955078
0.336035313557149,0.0037109851837158203
0.33603531406953974,0.003748337427775065
0.33603531459693065,0.0037860870361328125
0.3360353151397608,0.003824631373087565
0.33603531569848216,0.0038635730743408203
0.33603531627356,0.003902912139892578
0.33603531686547305,0.003942648569742839
0.33603531747471427,0.0039831797281901045
0.3360353181017909,0.004024108250935872
0.336035318747225,0.0040658315022786455
0.33603531941155407,0.004107952117919922
0.33603532009533116,0.004150867462158203
0.33603532079912574,0.004194577534993489
0.3360353215235237,0.004238684972127278
0.3360353222691283,0.00428318977355957
0.3360353230365603,0.00432888666788737
0.3360353238264587,0.004374980926513672
0.33603532463948116,0.0044218699137369795
0.33603532547630466,0.004469156265258789
0.336035326337626,0.0045176347096761065
0.33603532722416235,0.004566510518391927
0.3360353281366518,0.004616181055704753
0.3360353290758542,0.004667043685913086
0.33603533004255154,0.004718303680419922
0.33603533103754873,0.004770358403523763
0.3360353320616742,0.004823207855224609
0.3360353331157807,0.004877249399820964
0.336035334200746,0.00493168830871582
0.33603533531747337,0.004986921946207683
0.33603533646689265,0.005043347676595052
0.33603533764996096,0.005100568135579427
0.33603533886766335,0.005158583323160808
0.33603534012101366,0.005217790603637695
0.3360353414110555,0.005277395248413086
0.33603534273886304,0.005338191986083984
0.33603534410554187,0.005400180816650391
0.33603534551222985,0.0054625670115153
0.33603534696009835,0.005526145299275716
0.3360353484503529,0.005590915679931641
0.33603534998423423,0.00565648078918457
0.33603535156301967,0.005722840627034505
0.33603535318802363,0.005790392557779948
0.3360353548605992,0.0058591365814208984
0.3360353565821391,0.0059282779693603516
0.33603535835407666,0.005999008814493815
0.3360353601778873,0.006070534388224284
0.3360353620550896,0.006142854690551758
0.33603536398724654,0.006216367085774739
0.3360353659759669,0.0062910715738932295
0.3360353680229067,0.006366570790608724
0.3360353701297701,0.0064432621002197266
0.33603537229831143,0.006520748138427734
0.3360353745303364,0.00659942626953125
0.33603537682770335,0.0066792964935302734
0.3360353791923252,0.006759961446126302
0.3360353816261708,0.006841818491617839
0.3360353841312667,0.00692447026570638
0.3360353867096987,0.00700831413269043
0.3360353893636137,0.007093350092569987
0.3360353920952215,0.00717918078104655
0.33603539490679646,0.00726620356241862
0.33603539780067965,0.007354021072387695
0.33603540077928057,0.007443030675252278
0.3360354038450794,0.007532835006713867
0.3360354070006288,0.007623831431070964
0.33603541024855615,0.007716019948323567
0.33603541359156586,0.007809003194173177
0.33603541703244144,0.007903178532918295
0.33603542057404784,0.007998148600260416
0.33603542421933397,0.008093913396199545
0.336035427971335,0.00819087028503418
0.336035431833175,0.008289019266764322
0.33603543580806955,0.00838796297709147
0.33603543989932816,0.008487701416015625
0.33603544411035746,0.008588631947835287
0.3360354484446637,0.008690357208251953
0.3360354529058558,0.008792877197265625
0.33603545749764824,0.008896589279174805
0.3360354622238644,0.00900109608968099
0.3360354670884394,0.009106794993082682
0.3360354720954237,0.00921328862508138
0.3360354772489864,0.009320576985677084
0.3360354825534185,0.009428660074869791
0.33603548801313654,0.009537935256958008
0.33603549363268664,0.009647607803344727
0.3360354994167478,0.009758472442626953
0.33603550537013605,0.009870529174804688
0.33603551149780836,0.009982983271280924
0.3360355178048669,0.010096232096354166
0.3360355242965631,0.010210673014322916
0.33603553097830224,0.010325908660888672
0.3360355378556478,0.010441939036051432
0.3360355449343261,0.010558764139811197
0.33603555222023107,0.010676383972167969
0.3360355597194292,0.010794798533121744
0.3360355674381647,0.01091440518697103
0.33603557538286444,0.011034409205118815
0.33603558356014346,0.011155207951863607
0.33603559197681043,0.011277198791503906
0.3360356006398734,0.011399984359741211
0.3360356095565456,0.011523167292277018
0.33603561873425136,0.011647542317708334
0.3360356281806323,0.011772712071736654
0.33603563790355395,0.011898676554361979
0.3360356479111119,0.012025038401285807
0.3360356582116389,0.012152592341105143
0.3360356688137114,0.012280941009521484
0.33603567972615717,0.01241008440653483
0.3360356909580623,0.012540419896443685
0.3360357025187789,0.012671152750651041
0.3360357144179329,0.012802680333455404
0.33603572666543186,0.012935400009155273
0.3360357392714736,0.013068914413452148
0.33603575224655435,0.01320322354634603
0.3360357656014776,0.013338327407836914
0.33603577934736323,0.013474225997924805
0.3360357934956565,0.013611316680908203
0.3360358080581378,0.013749202092488607
0.3360358230469325,0.013887882232666016
0.33603583847452073,0.01402735710144043
0.3360358543537481,0.014168024063110352
0.33603587069783625,0.014309883117675781
0.3360358875203938,0.014452536900838217
0.33603590483542795,0.014595985412597656
0.33603592265735577,0.014740626017252604
0.33603594100101647,0.01488645871480306
0.33603595988168367,0.015033086140950521
0.33603597931507806,0.01518090565999349
0.3360359993173807,0.015329917271931967
0.3360360199052462,0.015480120976765951
0.3360360410958167,0.01563111941019694
0.33603606290673643,0.01578370730082194
0.3360360853561658,0.01593748728434245
0.33603610846279713,0.016092459360758465
0.33603613224586987,0.016248623530069988
0.3360361567251866,0.01640637715657552
0.3360361819211298,0.016565322875976562
0.3360362078546784,0.016725460688273113
0.33603623454742587,0.016887187957763672
0.33603626202159737,0.017050504684448242
0.336036290300069,0.017215410868326824
0.33603631940638645,0.01738150914510091
0.3360363493647847,0.017549594243367512
0.33603638020020826,0.017719268798828125
0.33603641193833184,0.017890532811482746
0.3360364446055818,0.01806338628133138
0.336036478229158,0.018238226572672527
0.33603651283705677,0.018414656321207683
0.3360365484580939,0.018593470255533855
0.33603658512192874,0.018773873647054035
0.3360366228590891,0.018956661224365234
0.33603666170099616,0.01914103825887044
0.3360367016799912,0.019327799479166668
0.33603674282936224,0.019516547520955402
0.33603678518337177,0.01970807711283366
0.3360368287772853,0.019901593526204426
0.3360368736474007,0.020097096761067707
0.33603691983107853,0.02029577891031901
0.336036967366773,0.020496447881062824
0.33603701629406413,0.02069989840189616
0.3360370666536906,0.02090613047281901
0.3360371184875836,0.02111474672953288
0.3360371718389021,0.021326541900634766
0.3360372267520682,0.021540721257527668
0.33603728327280485,0.021758079528808594
0.33603734144817315,0.02197861671447754
0.33603740132661214,0.022202332814534504
0.33603746295797876,0.02242883046468099
0.33603752639358964,0.022658904393513996
0.33603759168626357,0.022892157236735027
0.3360376588903657,0.023128986358642578
0.3360377280618526,0.023368994394938152
0.33603779925831906,0.023612578709920246
0.3360378725390459,0.02386013666788737
0.33603794796504927,0.024111270904541016
0.33603802559913176,0.024365981419881184
0.3360381055059343,0.02462466557820638
0.33603818775199035,0.0248873233795166
0.336038272405781,0.02515435218811035
0.33603835953779204,0.025424957275390625
0.3360384492205729,0.02570033073425293
0.33603854152879675,0.02597967783610026
0.33603863653932287,0.02626339594523112
0.33603873433126047,0.026551485061645508
0.3360388349860348,0.026843945185343426
0.3360389385874548,0.02714117368062337
0.33603904522178274,0.02744317054748535
0.3360391549778064,0.02774953842163086
0.33603926794691263,0.028061072031656902
0.33603938422316376,0.028377374013264973
0.33603950390337567,0.028698444366455078
0.33603962708719853,0.029024680455525715
0.33603975387719975,0.029355684916178387
0.33603988437894944,0.02969225247701009
0.33604001870110817,0.030033588409423828
0.3360401569555175,0.0303804874420166
0.3360402992572932,0.03073255221048991
0.336040445724921,0.031090577443440754
0.3360405964803552,0.03145337104797363
0.3360407516491205,0.03182172775268555
0.3360409113604161,0.03219525019327799
0.3360410757472235,0.032574733098347984
0.3360412449464173,0.0329593817392985
0.33604141909887897,0.03334959348042806
0.3360415983496143,0.033745765686035156
0.3360417828478741,0.03414750099182129
0.33604197274727854,0.03455479939778646
0.3360421682059448,0.034967660903930664
0.33604236938661897,0.035386085510253906
0.3360425764568117,0.03581047058105469
0.3360427895889371,0.03624081611633301
0.33604300896045697,0.03667672475179037
0.3360432347540282,0.03711819648742676
0.3360434671576548,0.03754854202270508
0.3360437063648447,0.038002332051595054
0.33604395257477065,0.03846247990926107
0.3360442059924361,0.03892819086710612
0.3360444668288461,0.03939946492513021
0.3360447353011826,0.039876699447631836
0.33604501163298567,0.040359894434611
0.33604529605433936,0.0408486525217692
