proper_time,time,nodes,dofs,levels,alpha,mass,constraint
6.552800856429473,29.142091751098633,2464,2353,20,0.2040532507676808,0.010350545247395834,1.400222023058588e-6
6.552816432153773,29.142168045043945,2464,2353,20,0.20426559508547926,0.0103759765625,1.4010659448007332e-6
6.552832024070288,29.142244338989258,2464,2353,20,0.20447770845318097,0.0103759765625,1.4013034327921672e-6
6.552847632161404,29.14232063293457,2464,2353,20,0.2046895910050669,0.010401407877604168,1.399621892860419e-6
6.552863256409515,29.142396926879883,2464,2353,20,0.20490124288284825,0.010401407877604168,1.401257060783944e-6
6.552878896797027,29.142473220825195,2458,2347,20,0.20511266423553984,0.010426839192708334,1.4006318489981643e-6
6.552894553306358,29.142549514770508,2458,2347,20,0.20532385521932425,0.0104522705078125,1.4012306643101789e-6
6.5529102259199385,29.14262580871582,2458,2347,20,0.2055348159974242,0.0104522705078125,1.4010498573274698e-6
6.552925914620211,29.142702102661133,2464,2353,20,0.20574554673995027,0.010477701822916668,1.400954842677217e-6
6.5529416193896335,29.142778396606445,2464,2353,20,0.20595604762384595,0.010477701822916668,1.4006319302445437e-6
6.552957340210671,29.142854690551758,2464,2353,20,0.2061663188326479,0.010503133138020834,1.4011789211522473e-6
6.552973077065814,29.14293098449707,2464,2353,20,0.20637636055643968,0.010503133138020834,1.4017556577064694e-6
6.552988829937558,29.143007278442383,2464,2353,20,0.20658617299170154,0.010528564453125,1.401607105141891e-6
6.553004598808416,29.143083572387695,2464,2353,20,0.2067957563411859,0.010528564453125,1.4023263876418369e-6
6.553020383660921,29.143159866333008,2464,2353,20,0.2070051108137957,0.010553995768229168,1.4023263876418369e-6
6.553036184477613,29.14323616027832,2458,2347,20,0.20721423662445562,0.010579427083333334,1.4015839445835054e-6
6.553052001241061,29.143312454223633,2458,2347,20,0.20742313399400766,0.010579427083333334,1.402101988872491e-6
6.553067833933841,29.143388748168945,2458,2347,20,0.20763180314906515,0.0106048583984375,1.4024150169991937e-6
6.55308368253855,29.143465042114258,2458,2347,20,0.20784024432190568,0.0106048583984375,1.4023842670470719e-6
6.553099547037804,29.14354133605957,2464,2353,20,0.2080484577503482,0.010630289713541668,1.4024237130318892e-6
6.553115427414234,29.143617630004883,2464,2353,20,0.20825644367767426,0.010630289713541668,1.4022541916934816e-6
6.553131323650496,29.143693923950195,2464,2353,20,0.20846420235243174,0.010655721028645834,1.4029932422270004e-6
6.5531472357292575,29.143770217895508,2464,2353,20,0.20867173402838393,0.010655721028645834,1.4020996117172479e-6
6.553163163633211,29.14384651184082,2458,2347,20,0.20887903896437152,0.01068115234375,1.402723542400847e-6
6.553179107345067,29.143922805786133,2458,2347,20,0.20908611742421562,0.010706583658854168,1.4039431409008778e-6
6.553195066847556,29.143999099731445,2458,2347,20,0.20929296967657904,0.010706583658854168,1.402764056515982e-6
6.55321104212343,29.144075393676758,2464,2353,20,0.2094995959948647,0.010732014973958334,1.4030328025147272e-6
6.553227033155462,29.14415168762207,2464,2353,20,0.2097059966571648,0.010732014973958334,1.4036028321522653e-6
6.553243039926445,29.144227981567383,2470,2359,20,0.2099121719460207,0.0107574462890625,1.4028628260377505e-6
6.553259062419197,29.144304275512695,2470,2359,20,0.21011812214846234,0.0107574462890625,1.404503390827781e-6
6.553275100616552,29.144380569458008,2470,2359,20,0.21032384755578257,0.010782877604166668,1.403823475099429e-6
6.553291154501373,29.14445686340332,2464,2353,20,0.21052934846350843,0.010808308919270834,1.4028085053432887e-6
6.553307224056542,29.144533157348633,2464,2353,20,0.2107346251712612,0.010808308919270834,1.4036776423438545e-6
6.553323309264966,29.144609451293945,2464,2353,20,0.2109396779826712,0.010833740234375,1.4041931027794444e-6
