param,mass
0.07380588097748424,0.00010172526041666667
0.0738058809776069,0.00010172526041666667
0.07380588097774461,0.00010172526041666667
0.07380588097789922,0.00010172526041666667
0.0738058809780728,0.00010172526041666667
0.07380588097826767,0.00010172526041666667
0.07380588097848644,0.00008900960286458334
0.07380588097873203,0.00008900960286458334
0.07380588097900777,0.000050862630208333336
0.07380588097931733,0.00006357828776041667
0.07380588097966485,0.00006357828776041667
0.07380588098005501,0.00006357828776041667
0.07380588098049304,0.00006357828776041667
0.07380588098098478,0.0000762939453125
0.07380588098153686,0.0000762939453125
0.07380588098215665,0.0000762939453125
0.07380588098285248,0.0000762939453125
0.07380588098363366,0.00008900960286458334
0.07380588098451066,0.00008900960286458334
0.07380588098549525,0.00008900960286458334
0.07380588098660061,0.00008900960286458334
0.07380588098784156,0.00010172526041666667
0.07380588098923474,0.00010172526041666667
0.07380588099079882,0.00010172526041666667
0.07380588099255476,0.00010172526041666667
0.07380588099452609,0.00011444091796875
0.07380588099673925,0.00011444091796875
0.07380588099922389,0.00011444091796875
0.07380588100201331,0.00012715657552083334
0.0738058810051449,0.00012715657552083334
0.07380588100866065,0.00012715657552083334
0.07380588101260765,0.00013987223307291668
0.07380588101703883,0.00013987223307291668
0.07380588102201358,0.00013987223307291668
0.07380588102759857,0.000152587890625
0.07380588103386865,0.000152587890625
0.07380588104090786,0.00016530354817708334
0.07380588104881057,0.00016530354817708334
0.07380588105768268,0.00016530354817708334
0.07380588106764312,0.00017801920572916668
0.07380588107882537,0.00019073486328125
0.07380588109137932,0.00017801920572916668
0.07380588110547326,0.00012715657552083334
0.07380588112129606,0.000152587890625
0.0738058811390598,0.00016530354817708334
0.07380588115900258,0.00019073486328125
0.0738058811813917,0.00020345052083333334
0.07380588120652724,0.0002288818359375
0.0738058812347461,0.00024159749348958334
0.07380588126642651,0.00026702880859375
0.07380588130199309,0.00027974446614583337
0.07380588134192254,0.00030517578125
0.07380588138675004,0.0003306070963541667
0.07380588143707643,0.00034332275390625
0.07380588149357625,0.0003687540690104167
0.07380588155700678,0.00039418538411458337
0.07380588162821819,0.00041961669921875
0.07380588170816495,0.0004450480143229167
0.0738058817979186,0.000457763671875
0.07380588189868212,0.0004831949869791667
0.07380588201180607,0.0005086263020833334
0.0738058821388067,0.0005340576171875
0.07380588228138621,0.0005594889322916667
0.07380588244145563,0.0005849202473958334
0.0738058826211604,0.0006103515625
0.07380588282290917,0.0006357828776041667
0.07380588304940601,0.0006612141927083334
0.0738058833036867,0.0006866455078125
0.07380588358915946,0.0007120768229166667
0.07380588390965051,0.0007375081380208334
