proper_time,time,nodes,dofs,levels,alpha,mass
6.710588180794359,14.87109375,706,637,10,0.5726180321616077,5.130208333333333
6.755339834240787,14.94921875,712,643,10,0.573079400139826,5.182291666666667
6.800134680301323,15.02734375,718,649,10,0.5737333052518214,5.208333333333333
6.844987725286646,15.10546875,730,661,10,0.5745785500229855,5.260416666666667
6.889913833805538,15.18359375,736,667,10,0.5756126685572763,5.3125
6.9349276356413725,15.26171875,737,661,10,0.5768320851019564,5.338541666666667
6.980043444430715,15.33984375,737,661,10,0.5782322549801705,5.390625
7.025275186822344,15.41796875,737,661,10,0.5798077953826485,5.416666666666667
7.070636341363628,15.49609375,737,661,10,0.581552599446924,5.46875
7.116139885890187,15.57421875,743,667,10,0.5834599414533377,5.520833333333333
7.161798252765473,15.65234375,749,673,10,0.5855225718829059,5.546875
7.207623291219514,15.73046875,749,673,10,0.5877328039868858,5.598958333333333
7.253626236189511,15.80859375,755,679,10,0.5900825934010158,5.651041666666667
7.299817683137951,15.88671875,755,679,10,0.5925636114359608,5.677083333333333
7.34620756839569,15.96484375,761,685,10,0.5951673131293305,5.729166666666667
7.392805154650456,16.04296875,767,691,10,0.5978850007497074,5.755208333333333
7.439619021241244,16.12109375,767,691,10,0.6007078831749035,5.807291666666667
7.486657058955572,16.19921875,761,685,10,0.6036271317311994,5.859375
7.533926469059179,16.27734375,761,685,10,0.6066339325093855,5.885416666666667
7.58143376629729,16.35546875,761,685,10,0.6097195356104638,5.9375
