proper_time value
0.44035483385071800 0.32924331646294247
0.44598276443012913 0.32906958015652671
0.45160726077698554 0.32889379488541831
0.45722828424463768 0.32871596762670841
0.46284579637793527 0.32853610541995815
0.46845975891486275 0.32835421536632275
0.47407013378814938 0.32817030462767222
0.47967688312685325 0.32798438042570766
0.48527996925791961 0.32779645004107349
0.49087935470771293 0.32760652081246583
0.49647500220352353 0.32741460013573653
0.50206687467504718 0.32722069546299432
0.50765493525583960 0.32702481430170288
0.51323914728474362 0.32682696421377672
0.51881947430729092 0.32662715281467530
0.52439588007707694 0.32642538777249586
0.52996832855710974 0.32622167680706460
0.53553678392113213 0.32601602768902715
0.54110121055491744 0.32580844823893768
0.54666157305753904 0.32559894632634628
0.55221783624261300 0.32538752986888558
0.55776996513951482 0.32517420683135562
0.56331792499456901 0.32495898522480771
0.56886168127221259 0.32474187310562730
0.57440119965613190 0.32452287857461631
0.57993644605037320 0.32430200977607548
0.58546738658042652 0.32407927489688676
0.59099398759428312 0.32385468216559621
0.59651621566346680 0.32362823985149825
0.60203403758403828 0.32339995626372009
0.60754742037757403 0.32316983975030761
0.61305633129211801 0.32293789869731221
0.61856073780310783 0.32270414152787880
0.62406060761427407 0.32246857670133466
0.62955590865851419 0.32223121271227972
0.63504660909873978 0.32199205808967796
0.64053267732869812 0.32175112139595075
0.64601408197376786 0.32150841122607188
0.65149079189172854 0.32126393620666449
0.65696277617350463 0.32101770499510085
0.66243000414388398 0.32076972627860484
0.66789244536221049 0.32052000877335662
0.67335006962305133 0.32026856122360109
0.67880284695683868 0.32001539240075849
0.68425074763048677 0.31976051110253889
0.68969374214798285 0.31950392615205919
0.69513180125095397 0.31924564639696351
0.70056489591920834 0.31898568070854710
0.70599299737125198 0.31872403798088328
0.71141607706478083 0.31846072712995444
0.71683410669714820 0.31819575709278652
0.72224705820580792 0.31792913682658785
0.72765490376873287 0.31766087530789167
0.73305761580480999 0.31739098153170386
0.73845516697421065 0.31711946451065426
0.74384753017873773 0.31684633327415329
0.74923467856214865 0.31657159686755293
0.75461658551045496 0.31629526435131239
0.75999322465219876 0.31601734480016869
0.76536456985870549 0.31573784730231225
0.77073059524431409 0.31545678095856700
0.77609127516658405 0.31517415488157607
0.78144658422647972 0.31488997819499220
0.78679649726853240 0.31460426003267372
0.79214098938097954 0.31431700953788627
0.79748003589588212 0.31402823586250922
0.80281361238922011 0.31373794816624889
0.80814169468096564 0.31344615561585654
0.81346425883513496 0.31315286738435322
0.81878128115981885 0.31285809265025954
0.82409273820719153 0.31256184059683217
0.82939860677349908 0.31226412041130597
0.83469886389902603 0.31196494128414226
0.83999348686804221 0.31166431240828335
0.84528245320872863 0.31136224297841308
0.85056574069308299 0.31105874219022400
0.85584332733680557 0.31075381923969037
0.85584024138509207 0.31075381789855511
0.86111210544535022 0.31044748198187433
0.86637822542711018 0.31013974228998781
0.87163858007629502 0.30983060801556445
0.87689314838187582 0.30952008834962264
0.88214190957565952 0.30920819248038850
0.88738484313205845 0.30889492959211162
0.89262192876784097 0.30858030886398813
0.89785314644186354 0.30826433946928294
0.90307847635478466 0.30794703057466827
0.90829789894876101 0.30762839133973402
0.91351139490712541 0.30730843091658844
0.91871894515404795 0.30698715844946167
0.92392053085417869 0.30666458307424521
0.92911613341227417 0.30634071391793594
0.93430573447280629 0.30601556009798780
0.93948931591955509 0.30568913072160370
0.94466685987518417 0.30536143488500916
0.94983834870080064 0.30503248167274832
0.95500376499549866 0.30470228015702844
0.96016309159588709 0.30437083939712006
0.96531631157560149 0.30403816843880543
0.97046340824480093 0.30370427631385688
0.97560436514964921 0.30336917203952374
0.98073916607178169 0.30303286461801210
0.98586779502775679 0.30269536303594730
0.99099023626849314 0.30235667626382029
0.99610647427869281 0.30201681325542395
1.00121649377624955 0.30167578294728947
1.00632027971164417 0.30133359425813294
1.01141781726732538 0.30099025608831897
1.01650909185707761 0.30064577731934383
1.02159408912537586 0.30030016681333677
1.02667279494672714 0.29995343341257541
1.03174519542499854 0.29960558593900971
1.03681127689273445 0.29925663319379070
1.04187102591045955 0.29890658395680064
1.04692442926597074 0.29855544698618564
1.05197147397361657 0.29820323101789015
1.05701214727356585 0.29784994476519799
1.06204643663106313 0.29749559691828142
1.06707432973567484 0.29714019614375997
1.07209581450052283 0.29678375108427074
1.07711087906150715 0.29642627035804936
1.07710740623637702 0.29642627035804386
1.08211603895146902 0.29606776255850881
1.08711822839967298 0.29570823625387715
1.09211396338045863 0.29534769998675164
1.09710323291286227 0.29498616227373675
1.10208602623465879 0.29462363160505339
1.10706233280152411 0.29426011644415917
1.11203214228618741 0.29389562522737389
1.11699544457757560 0.29353016636351187
1.12195222977994669 0.29316374823352132
1.12690248821201644 0.29279637919013080
1.13184621040607469 0.29242806755750339
1.13678338710709448 0.29205882163089819
1.14171400927183209 0.29168864967633845
1.14663806806791913 0.29131755993028657
1.15155555487294770 0.29094556059932453
1.15646646127354624 0.29057265985984038
1.16137077906444919 0.29019886585772092
1.16136721591878156 0.29019886585772642
1.16626493710181656 0.28982418670806093
1.17115605388518484 0.28944863049482866
1.17604055868228219 0.28907220527062694
1.18091844411081670 0.28869491905638311
1.18578970299184294 0.28831677984107890
1.19065432834879004 0.28793779558148141
1.19551231340648423 0.28755797420188112
1.20036365159016478 0.28717732359383602
1.20520833652449388 0.28679585161592241
1.21004636203256166 0.28641356609349194
1.21487772213488499 0.28603047481843419
1.21970241104840116 0.28564658554894634
1.22452042318545673 0.28526190600930795
1.22933175315279120 0.28487644388966188
1.23413639575051537 0.28449020684580184
1.23893434597108598 0.28410320249896548
1.24372559899827517 0.28371543843563374
1.24851015020613598 0.28332692220733563
1.25328799515796319 0.28293766133045933
1.25805912960525079 0.28254766328606939
1.25805550133491906 0.28254766328606989
1.26281992121630737 0.28215693551972942
1.26757762265655183 0.28176548544132696
1.27232860196544983 0.28137332042491092
1.27707285563678963 0.28098044780852799
1.28181038034729045 0.28058687489406675
1.28654117295553827 0.28019260894710718
1.29126523050092001 0.27979765719677457
1.29598255020255393 0.27940202683559934
1.30069312945821736 0.27900572501938137
1.30539696584327269 0.27860875886705999
1.31009405710959070 0.27821113546058823
1.31478440118447115 0.27781286184481313
1.31946799616956212 0.27741394502736000
1.32414484033977620 0.27701439197852201
1.32881493214220647 0.27661420963115474
1.33347827019503939 0.27621340488057505
1.33813485328646720 0.27581198458446538
1.33813120156976284 0.27581198458446710
1.34278102865687177 0.27540995556278525
1.34742409886461600 0.27500732459767252
1.35206041148466150 0.27460409843337658
1.35668996597431413 0.27420028377617195
1.36131276195542572 0.27379588729428683
1.36592879921329935 0.27339091561783391
1.37053807769559355 0.27298537533874651
1.37514059751122630 0.27257927301071783
1.37973635892927904 0.27217261514914542
1.38432536237789883 0.27176540823107992
1.38890760844320216 0.27135765869517725
1.39348309786817715 0.27094937294165594
1.39805183155158641 0.27054055733225785
1.40261381054687018 0.27013121819021324
1.40716903606104871 0.26972136180020995
1.41171750945362628 0.26931099440836626
1.41625923223549455 0.26890012222220777
1.42079420606783713 0.26848875141064837
1.42532243276103410 0.26807688810397418
1.42984391427356772 0.26766453839383192
1.42984026845156831 0.26766453839383020
1.43435500688894901 0.26725170833321737
1.43886300450256410 0.26683840393648234
1.44336426368864457 0.26642463117931842
1.44785878698715464 0.26601039599876736
1.45234657708070247 0.26559570429322504
1.45682763679345184 0.26518056192245065
1.46130196909003529 0.26476497470757854
1.46576957707446875 0.26434894843113399
1.47023046398906732 0.26393248883705150
1.47022683143001087 0.26393248883975967
1.47468100063585261 0.26351560163329857
1.47912845566692730 0.26309829248332772
1.48356920017396110 0.26268056702108339
1.48800323794166034 0.26226243083536105
1.49243057288763592 0.26184388947413506
1.49685120906133085 0.26142494844773351
1.50126515064294885 0.26100561323073157
1.50567240194238550 0.26058588926136789
1.51007296739816099 0.26016578193946355
1.51446685157635641 0.25974529662474793
1.51885405916955052 0.25932443863678034
1.52323459499576064 0.25890321325625021
1.52760846399738548 0.25848162572653127
1.53197567124015044 0.25805968125448997
1.53633622191205554 0.25763738501032230
1.54069012132232586 0.25721474212689655
1.54503737490036475 0.25679175769922957
1.54937798819471007 0.25636843678439092
1.55371196687199276 0.25594478440170287
1.55370838152128599 0.25594478440170293
1.55803573136519158 0.25552080553292766
1.56235645827542546 0.25509650512225585
1.56667056826668061 0.25467188807615510
1.57097806746760793 0.25424695926326674
1.57527896211979024 0.25382172351448740
1.57957325857672015 0.25339618562321631
1.58386096330277959 0.25297035034563220
1.58814208287222391 0.25254422240087088
1.59241662396816896 0.25211780647107057
1.59668459338158120 0.25169110720135085
1.60094599801027160 0.25126412919982760
1.60520084485789272 0.25083687703772217
1.60944914103293990 0.25040935524955610
1.61369089374775498 0.24998156833337634
1.61792611031753442 0.24955352075096068
1.62215479815934116 0.24912521692798209
1.62637696479111948 0.24869666125414683
1.63059261783071352 0.24826785808332683
1.63058909826876963 0.24826785808332719
1.63479824543294261 0.24783881173369629
1.63900089453641495 0.24740952648785963
1.64319705349088219 0.24698000659296374
1.64738673030405303 0.24655025626077404
1.65156993307868771 0.24612027966772662
1.65574667001163922 0.24569008095496869
1.65991694939289913 0.24525966422840190
1.66408077960464729 0.24482903355873703
1.66823816912030520 0.24439819298155940
1.67238912650359439 0.24396714649740181
1.67653366040759755 0.24353589807182399
1.68067177957382463 0.24310445163550137
1.68480349283128295 0.24267281108432859
1.68892880909555121 0.24224098027954130
1.69304773736785807 0.24180896304785698
1.69716028673416397 0.24137676318163040
1.70126646636424850 0.24094438443901961
1.70536628551080138 0.24051183054415759
1.70945975350851720 0.24007910518732706
1.71354687977319542 0.23964621202513667
1.71762767380084402 0.23921315468069723
1.72170214516678755 0.23877993674379530
1.72577030352477956 0.23834656177106142
1.72983215860611939 0.23791303328612998
1.73388772021877346 0.23747935477978915
1.73793699824650050 0.23704552971012066
1.74198000264798192 0.23661156150262938
1.74601674345595592 0.23617745355036485
1.75004723077635571 0.23574320921403571
1.75004385227956605 0.23574320921403580
1.75406809629066296 0.23530883182211915
1.75808610724221670 0.23487432467096553
1.76209789545462403 0.23443969102490342
1.76610347131807677 0.23400493411634374
1.77010284529172290 0.23357005714588805
1.77409602790283194 0.23313506328244191
1.77808302974596488 0.23269995566333526
1.78206386148214957 0.23226473739445069
1.78603853383805866 0.23182941155036021
1.79000705760519407 0.23139398117447016
1.79396944363907540 0.23095844927917389
1.79792570285843167 0.23052281884601145
1.80187584624439978 0.23008709282583500
1.80581988483972600 0.22965127413897846
1.80975782974797195 0.22921536567542969
1.81368969213272657 0.22877937029500328
1.81761548321682076 0.22834329082751242
1.82153521428154841 0.22790713007293797
1.82544889666589061 0.22747089080159383
1.82935654176574536 0.22703457575428734
1.83325816103316130 0.22659818764247466
1.83715376597557634 0.22616172914840993
1.84104336815506042 0.22572520292528928
1.84492697918756376 0.22528861159738969
1.84880461074216895 0.22485195776020336
1.85267627454034756 0.22441524398056878
1.85654198235522183 0.22397847279679944
1.86040174601083086 0.22354164671881183
1.86425557738140069 0.22310476822825334
1.86810348839062046 0.22266783977863172
1.87194549101092123 0.22223086379544699
1.87578159726276117 0.22179384267632629
1.87961181921391396 0.22135677879116314
1.88343616897876265 0.22091967448226013
1.88725465871759779 0.22048253206447674
1.89106730063591999 0.22004535382538062
1.89487410698374736 0.21960814202540321
1.89867509005492718 0.21917089889799821
1.90247026218645265 0.21873362664980259
1.90625963575778345 0.21829632746079927
1.91004322319017139 0.21785900348448048
1.91382103694599048 0.21742165684801068
1.91759308952807128 0.21698428965238883
1.92135939347904050 0.21654690397260848
1.92511996138066399 0.21610950185781549
1.92887480585319526 0.21567208533146301
1.93262393955472778 0.21523465639146272
1.93074705897297538 0.21545337228930020
1.93262097058649118 0.21523465639147757
1.93449345761588409 0.21501593788376716
1.93636452165141737 0.21479721701036342
1.93823416428561979 0.21457849401388729
1.94010238711326610 0.21435976913539059
1.94196919173135774 0.21414104261436032
1.94383457973910256 0.21392231468872303
1.94569855273789583 0.21370358559484920
1.94756111233130014 0.21348485556755739
1.94942226012502662 0.21326612484011845
1.95128199772691535 0.21304739364425984
1.95314032674691562 0.21282866221016986
1.95499724879706704 0.21260993076650159
1.95685276549148091 0.21239119954037744
1.95870687844632019 0.21217246875739304
1.96055958927978136 0.21195373864162154
1.96241089961207460 0.21173500941561785
1.96426081106540562 0.21151628130042274
1.96610932526395654 0.21129755451556720
1.96795644383386747 0.21107882927907659
1.96980216840321720 0.21086010580747497
1.97164650060200519 0.21064138431578927
1.97348944206213295 0.21042266501755388
1.97533099441738513 0.21020394812481472
1.97717115930341181 0.20998523384813381
1.97900993835770955 0.20976652239659360
1.98084733321960371 0.20954781397780151
1.98268334553022973 0.20932910879789432
1.98451797693251542 0.20911040706154269
1.98635122907116224 0.20889170897195580
1.98818310359262851 0.20867301473088584
1.99001360214511025 0.20845432453863261
1.99184272637852389 0.20823563859404812
1.99367047794448871 0.20801695709454127
1.99549685849630887 0.20779828023608252
1.99732186968895542 0.20757960821320845
1.99914551317904921 0.20736094121902662
2.00096779062484353 0.20714227944522004
2.00278870368620554 0.20692362308205201
2.00460825402460063 0.20670497231837079
2.00642644330307407 0.20648632734161418
2.00824327318623341 0.20626768833781431
2.01005874534023166 0.20604905549160218
2.01187286143275079 0.20583042898621251
2.01368562313298405 0.20561180900348802
2.01549703211161901 0.20539319572388437
2.01730709004082120 0.20517458932647467
2.01911579859421586 0.20495598998895384
2.02092315944687284 0.20473739788764331
2.02272917427528931 0.20451881319749554
2.02453384475737241 0.20430023609209833
2.02633717257242374 0.20408166674367931
2.02813915940112199 0.20386310532311047
2.02993980692550657 0.20364455199991238
2.03173911682896202 0.20342600694225846
2.03353709079620115 0.20320747031697947
2.03533373051324862 0.20298894228956768
2.03712903766742448 0.20277042302418100
2.03892301394732911 0.20255191268364731
2.04071566104282631 0.20233341142946859
2.04250698064502734 0.20211491942182505
2.04429697444627534 0.20189643681957931
2.04608564414012895 0.20167796378028036
2.04787299142134760 0.20145950046016783
2.04965901798587469 0.20124104701417592
2.05144372553082155 0.20102260359593746
2.05322711575445371 0.20080417035778797
2.05500919035617313 0.20058574745076971
2.05678995103650442 0.20036733502463569
2.05856939949707840 0.20014893322785368
2.06034753744061705 0.19993054220761020
2.06212436657091880 0.19971216210981452
2.06389988859284257 0.19949379307910284
2.06567410521229267 0.19927543525884203
2.06744701813620368 0.19905708879113390
2.06921862907252585 0.19883875381681904
2.07098893973020948 0.19862043047548097
2.07275795181919120 0.19840211890545015
2.07452566705037755 0.19818381924380807
2.07629208713563118 0.19796553162639116
2.07805721378775621 0.19774725618779507
2.07982104872048268 0.19752899306137867
2.08158359364845280 0.19731074237926810
2.08334485028720628 0.19709250427236102
2.08510482035316569 0.19687427887033077
2.08686350556362177 0.19665606630163018
2.08862090763671970 0.19643786669349619
2.09037702829144445 0.19621968017195374
2.09213186924760697 0.19600150686181997
2.09388543222582868 0.19578334688670851
2.09563771894752904 0.19556520036903363
2.09738873113491087 0.19534706743001429
2.09913847051094571 0.19512894818967844
2.10088693879936139 0.19491084276686718
2.10263413772462648 0.19469275127923891
2.10438006901193786 0.19447467384327344
2.10612473438720604 0.19425661057427615
2.10786813557704189 0.19403856158638205
2.10961027430874282 0.19382052699255997
2.11135115231027992 0.19360250690461656
2.11309077131028378 0.19338450143320043
2.11482913303803066 0.19316651068780619
2.11656623922343012 0.19294853477677851
2.11830209159701122 0.19273057380731612
2.12003669188990918 0.19251262788547580
2.12177004183385254 0.19229469711617647
2.12350214316114894 0.19207678160320307
2.12523299760467399 0.19185888144921068
2.12696260689785621 0.19164099675572838
2.12869097277466546 0.19142312762316319
2.13041809696959916 0.19120527415080410
2.13214398121767035 0.19098743643682578
2.13386862725439386 0.19076961457829261
2.13559203681577392 0.19055180867116245
2.13731421163829260 0.19033401881029055
2.13903515345889561 0.19011624508943326
2.14075486401498072 0.18989848760125178
2.14247334504438447 0.18968074643731589
2.14247268081301501 0.18968074643732277
2.14418993405394387 0.18946302168812187
2.14590596124513278 0.18924531344304668
2.14762076412566261 0.18902762179041496
2.14933434443500282 0.18880994681746757
2.15104670391300123 0.18859228861037225
2.15275784429987116 0.18837464725422720
2.15446776733617895 0.18815702283306462
2.15617647476283292 0.18793941542985435
2.15788396832106999 0.18772182512650737
2.15959024975244462 0.18750425200387955
2.16129532079881770 0.18728669614177509
2.16299918320234275 0.18706915761895015
2.16470183870545574 0.18685163651311656
2.16640328905086355 0.18663413290094535
2.16810353598153061 0.18641664685807049
2.16980258124066960 0.18619917845909251
2.17150042657172770 0.18598172777758207
2.17319707371837678 0.18576429488608379
2.17489252442450098 0.18554687985611970
2.17658678043418652 0.18532948275819311
2.17827984349170833 0.18511210366179204
2.17997171534152123 0.18489474263539299
2.18166239772824655 0.18467739974646458
2.18335189239666283 0.18446007506147111
2.18504020109169339 0.18424276864587621
2.18672732555839611 0.18402548056414636
2.18841326754195187 0.18380821087975457
2.19009802878765392 0.18359095965518402
2.19178161104089719 0.18337372695193146
2.19346401604716679 0.18315651283051101
2.19514524555202817 0.18293931735045754
2.19682530130111564 0.18272214057033023
2.19850418504012213 0.18250498254771619
2.20018189851478851 0.18228784333923387
2.20185844347089255 0.18207072300053664
2.20353382165423950 0.18185362158631621
2.20520803481065064 0.18163653915030614
2.20688108468595301 0.18141947574528539
2.20855297302596965 0.18120243142308159
2.21022370157650894 0.18098540623457479
2.21189327208335440 0.18076840022970070
2.21356168629225447 0.18055141345745432
2.21522894594891184 0.18033444596589335
2.21689505279897503 0.18011749780214187
2.21856000858802638 0.17990056901239376
2.22022381506157274 0.17968365964191632
2.22188647396503658 0.17946676973505379
2.22354798704374534 0.17924989933523097
2.22520835604292078 0.17903304848495669
2.22686758270767005 0.17881621722582738
2.22852566878297642 0.17859940559853058
2.23018261601368906 0.17838261364284821
2.23183842614451322 0.17816584139766026
2.23349310092000097 0.17794908890094766
2.23514664208454183 0.17773235618979599
2.23679905138235258 0.17751564330039821
2.23845033055746834 0.17729895026805806
2.24010048135373419 0.17708227712719299
2.24174950551479402 0.17686562391133720
2.24339740478408212 0.17664899065314460
2.24504418090481428 0.17643237738439188
2.24668983561997804 0.17621578413598141
2.24833437067232422 0.17599921093794435
2.24997778780435720 0.17578265781944369
2.25162008875832598 0.17556612480877731
2.25326127527621622 0.17534961193338131
2.25490134909973960 0.17513311921983302
2.25654031197032579 0.17491664669385443
2.25817816562911444 0.17470019438031539
2.25981491181694549 0.17448376230323698
2.26145055227435021 0.17426735048579473
2.26308508874154279 0.17405095895032202
2.26471852295841236 0.17383458771831334
2.26635085666451364 0.17361823681042740
2.26798209159905850 0.17340190624649035
2.26961222950090802 0.17318559604549880
2.27124127210856352 0.17296930622562301
2.27286922116015777 0.17275303680420961
2.27449607839344781 0.17253678779778464
2.27612184554580566 0.17232055922205625
2.27774652435421032 0.17210435109191760
2.27937011655524024 0.17188816342144966
2.28099262388506396 0.17167199622392385
2.28261404807943302 0.17145584951180495
2.28423439087367308 0.17123972329675402
2.28585365400267682 0.17102361758963103
2.28747183920089503 0.17080753240049806
2.28908894820232955 0.17059146773862216
2.29070498274052481 0.17037542361247848
2.29231994454855981 0.17015940002975327
2.29393383535904105 0.16994339699734717
2.29554665690409410 0.16972741452137838
2.29715841091535689 0.16951145260718595
2.29876909912397043 0.16929551125933287
2.30037872326057258 0.16907959048160948
2.30198728505529049 0.16886369027703668
2.30359478623773173 0.16864781064786905
2.30520122853697851 0.16843195159559798
2.30680661368157924 0.16821611312095491
2.30841094339954145 0.16800029522391427
2.31001421941832419 0.16778449790369648
2.31161644346483097 0.16756872115877083
2.31321761726540265 0.16735296498685842
2.31481774254580985 0.16713722938493486
2.31641682103124591 0.16692151434923305
2.31801485444632016 0.16670581987524585
2.31961184451505043 0.16649014595772876
2.32120779296085589 0.16627449259070254
2.32280270150655044 0.16605885976745571
2.32439657187433557 0.16584324748054724
2.32439601105711002 0.16584324748055501
2.32598884496850733 0.16562765572182489
2.32758064414453347 0.16541208448237227
2.32917141030551145 0.16519653375258248
2.33076114517112520 0.16498100352212139
2.33234985046041121 0.16476549377993796
2.33393752789175357 0.16455000451426674
2.33552417918287603 0.16433453571263060
2.33710980605083662 0.16411908736184319
2.33869441021201929 0.16390365944801177
2.34027799338212938 0.16368825195653972
2.34186055727618614 0.16347286487212920
2.34344210360851601 0.16325749817878391
2.34502263409274692 0.16304215185981175
2.34660215044180154 0.16282682589782729
2.34818065436789114 0.16261152027475456
2.34975814758250889 0.16239623497182973
2.35133463179642455 0.16218096996960357
2.35291010871967687 0.16196572524794445
2.35448458006156880 0.16175050078604092
2.35605804753066117 0.16153529656240448
2.35763051283476521 0.16132011255487244
2.35920197768093853 0.16110494874061068
2.36077244377547757 0.16088980509611661
2.36234191282391270 0.16067468159722176
2.36391038653100116 0.16045957821909462
2.36547786660072301 0.16024449493624340
2.36704435473627317 0.16002943172251849
2.36860985264005741 0.15981438855111524
2.37017436201368525 0.15959936539457623
2.37173788455796464 0.15938436222479382
2.37330042197289748 0.15916937901301256
2.37486197595767168 0.15895441572983141
2.37642254821065757 0.15873947234520602
2.37798214042940170 0.15852454882845118
2.37954075431062106 0.15830964514824289
2.38109839155019731 0.15809476127262079
2.38265505384317233 0.15787989716899051
2.38421074288374246 0.15766505280412607
2.38576546036525228 0.15745022814417231
2.38731920798019059 0.15723542315464745
2.38887198742018381 0.15702063780044567
2.39042380037599189 0.15680587204583976
2.39197464853750263 0.15659112585448370
2.39352453359372630 0.15637639918941512
2.39507345723279030 0.15616169201305818
2.39662142114193522 0.15594700428722580
2.39816842700750810 0.15573233597312205
2.39971447651495895 0.15551768703134444
2.40125957134883450 0.15530305742188613
2.40280371319277419 0.15508844710413774
2.40434690372950444 0.15487385603688925
2.40588914464083503 0.15465928417833177
2.40743043760765252 0.15444473148605911
2.40897078430991662 0.15423019791706954
2.41051018642665538 0.15401568342776728
2.41204864563595978 0.15380118797396430
2.41358616361497980 0.15358671151088213
2.41512274203991950 0.15337225399315363
2.41665838258603127 0.15315781537482537
2.41819308692761359 0.15294339560935957
2.41972685673800392 0.15272899464963685
2.42125969368957605 0.15251461244795866
2.42279159945373479 0.15230024895605021
2.42432257570091192 0.15208590412506315
2.42585262410056091 0.15187157790557873
2.42738174632115289 0.15165727024761066
2.42890994403017357 0.15144298110060822
2.43043721889411657 0.15122871041345892
2.43196357257848161 0.15101445813449171
2.43348900674776836 0.15080022421147929
2.43501352306547281 0.15058600859164087
2.43653712319408378 0.15037181122164442
2.43805980879507800 0.15015763204760893
2.43958158152891569 0.14994347101510638
2.44110244305503787 0.14972932806916356
2.44262239503186018 0.14951520315426392
2.44414143911677151 0.14930109621434909
2.44565957696612779 0.14908700719282045
2.44717681023524847 0.14887293603254065
2.44869314057841381 0.14865888267583502
2.45020856964886002 0.14844484706449307
2.45172309909877528 0.14823082913977001
2.45172261315312356 0.14823082913978350
2.45323624463354406 0.14801682884241585
2.45474897979465156 0.14780284611258038
2.45626082028546833 0.14758888088993877
2.45777176775395390 0.14737493311362518
2.45928182384700111 0.14716100272224825
2.46079099021043302 0.14694708965389325
2.46229926848899794 0.14673319384612390
2.46380666032636775 0.14651931523598433
2.46531316736513295 0.14630545376000120
2.46681879124679959 0.14609160935418600
2.46832353361178569 0.14587778195403722
2.46982739609941815 0.14566397149454285
2.47133038034792829 0.14545017791018286
2.47283248799444966 0.14523640113493180
2.47433372067501400 0.14502264110226162
2.47583408002454819 0.14480889774514399
2.47733356767687019 0.14459517099605315
2.47883218526468729 0.14438146078696815
2.48032993441959082 0.14416776704937512
2.48182681677205519 0.14395408971426948
2.48332283395143261 0.14374042871215781
2.48481798758595085 0.14352678397305954
2.48631227930271059 0.14331315542650869
2.48780571072768186 0.14309954300155522
2.48929828348570048 0.14288594662676643
2.49078999920046584 0.14267236623022816
2.49228085949453737 0.14245880173954609
2.49377086598933184 0.14224525308184671
2.49526002030511984 0.14203172018377841
2.49674832406102398 0.14181820297151274
2.49823577887501491 0.14160470137074538
2.49972238636390864 0.14139121530669757
2.50120814814336434 0.14117774470411720
2.50269306582788076 0.14096428948728043
2.50417714103079403 0.14075084957999306
2.50566037536427455 0.14053742490559226
2.50714277043932432 0.14032401538694828
2.50862432786577427 0.14011062094646615
2.51010504925228206 0.13989724150608765
2.51158493620632850 0.13968387698729301
2.51306399033421624 0.13947052731110274
2.51454221324106530 0.13925719239807935
2.51601960653081225 0.13904387216832895
2.51749617180620699 0.13883056654150280
2.51897191066881065 0.13861727543679886
2.52044682471899195 0.13840399877296322
2.52192091555592635 0.13819073646829153
2.52339418477759247 0.13797748844063057
2.52486663398076994 0.13776425460737968
2.52633826476103795 0.13755103488549261
2.52780907871277138 0.13733782919147924
2.52927907742913982 0.13712463744140765
2.53074826250210405 0.13691145955090617
2.53221663552241516 0.13669829543516585
2.53368419807961143 0.13648514500894277
2.53515095176201655 0.13627200818656063
2.53661689815673652 0.13605888488191331
2.53808203884965877 0.13584577500846731
2.53954637542544948 0.13563267847926433
